latitude,longitude,property_type,room_type,accommodates,price
42.35671,-71.05917,Hostel,Hotel room,1,73
42.34795,-71.16771,House,Entire home/apt,8,250
42.33098,-71.10052,Apartment,Private room,1,30
42.35989,-71.13243,House,Private room,4,99
42.35226,-71.12447,Apartment,Entire home/apt,4,185
42.3497,-71.0749,Apartment,Entire home/apt,2,219
42.35604,-71.05923,Hostel,Hotel room,1,70
42.35728,-71.06067,Hostel,Hotel room,1,70
42.34906,-71.07042,Loft,Private room,1,109
42.34872,-71.07085,Loft,Private room,1,109
42.34877,-71.07024,Loft,Private room,2,150
42.37941,-71.03739,Apartment,Private room,4,88
42.35602,-71.06057,Hostel,Hotel room,1,70
42.35727,-71.05941,Hostel,Hotel room,1,75
42.35654,-71.06064,Hostel,Hotel room,1,75
42.38068,-71.02853,Apartment,Entire home/apt,5,99
42.35358,-71.13073,Apartment,Private room,2,59
42.36211,-71.13075,House,Entire home/apt,6,160
42.35919,-71.13223,House,Private room,2,99
42.35925,-71.13256,House,Private room,2,99
42.35926,-71.1315,House,Private room,2,99
42.36274,-71.06366,Apartment,Entire home/apt,6,300
42.34412,-71.07153,Apartment,Entire home/apt,1,175
42.33856,-71.05017,House,Private room,2,161
42.3439,-71.13944,Apartment,Private room,2,60
42.32347,-71.09377,House,Private room,1,60
42.36645,-71.06465,Apartment,Entire home/apt,4,141
42.36582,-71.03717,Apartment,Entire home/apt,6,245
42.34658,-71.09096,Apartment,Entire home/apt,7,110
42.31939,-71.05551,Apartment,Private room,2,69
42.34455,-71.16807,Condominium,Entire home/apt,3,125
42.3293,-71.10195,House,Private room,1,88
42.36513,-71.06348,Apartment,Entire home/apt,4,145
42.34278,-71.16801,Condominium,Private room,1,60
42.31015,-71.09906,Condominium,Entire home/apt,4,66
42.36508,-71.05761,Apartment,Entire home/apt,6,125
42.35199,-71.1382,Apartment,Entire home/apt,4,110
42.35611,-71.05957,Hostel,Hotel room,2,115
42.28332,-71.06611,House,Private room,2,40
42.35174,-71.06436,Apartment,Entire home/apt,3,199
42.28678,-71.1493,Apartment,Private room,1,75
42.35331,-71.13668,Apartment,Entire home/apt,4,285
42.33193,-71.10169,Apartment,Private room,1,45
42.28809,-71.06764,House,Private room,2,79
42.36016,-71.06854,Apartment,Entire home/apt,2,295
42.31799,-71.07575,Condominium,Private room,2,60
42.29651,-71.06777,House,Private room,2,75
42.36486,-71.0556,Apartment,Entire home/apt,3,180
42.38013,-71.0341,House,Private room,2,100
42.37085,-71.03308,Apartment,Private room,2,65
42.35062,-71.04728,Apartment,Entire home/apt,4,450
42.35108,-71.04703,Apartment,Entire home/apt,4,450
42.31443,-71.07407,Apartment,Private room,1,80
42.3441,-71.09442,House,Shared room,1,110
42.36038,-71.06654,Apartment,Entire home/apt,5,155
42.34603,-71.15213,House,Private room,2,62
42.34328,-71.09469,Apartment,Entire home/apt,2,176
42.3483,-71.13999,Apartment,Private room,1,35
42.2616,-71.15769,Apartment,Private room,2,55
42.26717,-71.10459,House,Private room,2,100
42.34711,-71.10408,Apartment,Entire home/apt,3,299
42.3168,-71.05842,Apartment,Entire home/apt,10,500
42.33672,-71.04756,Condominium,Entire home/apt,6,245
42.33615,-71.04916,Condominium,Entire home/apt,6,245
42.35865,-71.0689,Apartment,Entire home/apt,3,214
42.3099,-71.10639,House,Private room,2,40
42.35049,-71.06864,Hotel,Hotel room,2,100
42.34003,-71.07965,Condominium,Entire home/apt,4,150
42.31688,-71.1032,Apartment,Private room,2,138
42.31919,-71.05741,Apartment,Private room,3,30
42.37734,-71.03185,Condominium,Entire home/apt,6,180
42.35956,-71.06578,Apartment,Entire home/apt,2,210
42.32293,-71.10043,Apartment,Private room,2,70
42.35566,-71.16569,House,Private room,2,79
42.3819,-71.06737,Apartment,Entire home/apt,4,215
42.3439,-71.06744,House,Entire home/apt,10,599
42.31196,-71.11438,Guest suite,Entire home/apt,4,77
42.34862,-71.0707,Apartment,Entire home/apt,5,999
42.34893,-71.07072,Apartment,Entire home/apt,5,999
42.28059,-71.14691,House,Private room,2,60
42.34636,-71.15081,House,Private room,2,62
42.3477,-71.10514,Apartment,Private room,2,118
42.36485,-71.05767,Apartment,Entire home/apt,4,99
42.37241,-71.03982,House,Private room,2,80
42.37826,-71.0653,House,Entire home/apt,6,280
42.35776,-71.06011,Hostel,Private room,2,150
42.34492,-71.16843,Condominium,Entire home/apt,6,180
42.35463,-71.16537,Apartment,Entire home/apt,4,105
42.36968,-71.03312,Apartment,Private room,2,65
42.36955,-71.03434,Apartment,Private room,2,65
42.37053,-71.03479,Apartment,Shared room,1,45
42.31843,-71.07407,Condominium,Private room,1,35
42.36224,-71.07004,Apartment,Entire home/apt,2,249
42.32443,-71.10596,House,Private room,2,69
42.28382,-71.06546,Apartment,Private room,2,40
42.35248,-71.06453,Apartment,Entire home/apt,4,189
42.34917,-71.08191,Apartment,Entire home/apt,2,164
42.34888,-71.07469,Apartment,Entire home/apt,2,242
42.2913,-71.15236,House,Entire home/apt,7,150
42.36983,-71.0327,Apartment,Shared room,1,45
42.3517,-71.14151,Apartment,Entire home/apt,4,99
42.2751,-71.15001,Apartment,Private room,2,125
42.37975,-71.03008,Apartment,Private room,4,150
42.35027,-71.05867,Loft,Entire home/apt,6,550
42.30649,-71.1139,Guest suite,Entire home/apt,4,145
42.2645,-71.1573,House,Private room,1,35
42.33113,-71.11295,Apartment,Entire home/apt,2,80
42.32357,-71.09363,House,Private room,2,120
42.3701,-71.03581,Apartment,Private room,2,64
42.35169,-71.06399,Apartment,Entire home/apt,4,299
42.32275,-71.10011,Apartment,Private room,2,65
42.34085,-71.07972,Apartment,Entire home/apt,2,10000
42.35658,-71.07143,Condominium,Entire home/apt,3,240
42.35771,-71.0695,Condominium,Entire home/apt,3,214
42.34505,-71.14137,Apartment,Private room,2,100
42.32609,-71.06918,Apartment,Private room,2,55
42.38163,-71.02853,House,Private room,2,95
42.33327,-71.10277,Apartment,Entire home/apt,4,237
42.30807,-71.07309,Apartment,Private room,2,95
42.38179,-71.02949,House,Private room,2,85
42.34692,-71.17144,Condominium,Private room,2,60
42.35066,-71.15457,Apartment,Private room,2,65
42.28643,-71.08584,Apartment,Entire home/apt,4,80
42.34751,-71.1025,Apartment,Entire home/apt,4,299
42.34722,-71.16995,Condominium,Entire home/apt,6,150
42.34285,-71.09907,Apartment,Entire home/apt,4,311
42.3519,-71.06312,Apartment,Entire home/apt,5,265
42.3199,-71.11018,Condominium,Entire home/apt,4,250
42.33109,-71.09361,Apartment,Entire home/apt,3,172
42.34522,-71.06199,Apartment,Entire home/apt,3,180
42.30034,-71.06938,Apartment,Private room,3,57
42.26478,-71.16373,House,Private room,2,80
42.38057,-71.02867,House,Private room,1,65
42.30195,-71.06931,Apartment,Private room,2,47
42.30135,-71.06941,Apartment,Private room,2,47
42.30017,-71.07001,Apartment,Private room,3,57
42.29978,-71.06911,Apartment,Private room,3,57
42.29649,-71.11538,Guest suite,Entire home/apt,6,170
42.35773,-71.1263,Apartment,Private room,3,65
42.3468,-71.10545,Apartment,Entire home/apt,4,175
42.36089,-71.066,Townhouse,Private room,1,70
42.35911,-71.0683,Apartment,Entire home/apt,2,200
42.35161,-71.16598,Apartment,Private room,2,59
42.35735,-71.12706,Apartment,Private room,3,49
42.37078,-71.04137,House,Private room,3,80
42.34935,-71.13401,Apartment,Private room,2,49
42.32743,-71.07059,Apartment,Private room,2,60
42.35169,-71.06095,Apartment,Entire home/apt,6,116
42.36471,-71.05522,Apartment,Entire home/apt,4,1500
42.33251,-71.04727,Condominium,Entire home/apt,2,129
42.35084,-71.08767,Apartment,Entire home/apt,2,240
42.28314,-71.09617,Apartment,Entire home/apt,4,96
42.38142,-71.02014,Apartment,Entire home/apt,2,95
42.36011,-71.06599,Apartment,Entire home/apt,4,155
42.36026,-71.06862,Apartment,Entire home/apt,2,100
42.34843,-71.06225,House,Private room,3,50
42.36826,-71.0396,Apartment,Entire home/apt,6,167
42.31521,-71.09332,Apartment,Entire home/apt,6,175
42.24871,-71.12627,Townhouse,Private room,1,50
42.36078,-71.06303,Apartment,Entire home/apt,2,261
42.36165,-71.06885,Apartment,Entire home/apt,2,149
42.31927,-71.07557,Condominium,Private room,2,80
42.31669,-71.09299,Apartment,Private room,2,73
42.34291,-71.06579,Apartment,Entire home/apt,2,699
42.34989,-71.16519,Condominium,Entire home/apt,6,159
42.27575,-71.13204,House,Private room,2,75
42.36753,-71.03282,House,Private room,3,200
42.25455,-71.12962,House,Private room,2,55
42.36684,-71.03958,Apartment,Private room,2,120
42.34582,-71.0857,Apartment,Entire home/apt,3,100
42.3184,-71.10678,Apartment,Entire home/apt,2,160
42.33024,-71.11303,Apartment,Entire home/apt,6,399
42.3308,-71.11155,Apartment,Entire home/apt,6,399
42.35617,-71.06169,Apartment,Private room,4,199
42.35428,-71.06163,Apartment,Private room,4,199
42.35422,-71.06113,Apartment,Entire home/apt,4,199
42.35405,-71.06191,Apartment,Entire home/apt,4,199
42.35558,-71.06184,Apartment,Entire home/apt,4,199
42.3841,-71.01256,Condominium,Entire home/apt,3,120
42.34809,-71.13916,Apartment,Entire home/apt,2,100
42.33249,-71.10155,Apartment,Entire home/apt,2,217
42.28023,-71.09884,House,Private room,3,48
42.35569,-71.06194,Apartment,Entire home/apt,5,325
42.35631,-71.0618,Apartment,Entire home/apt,5,326
42.37125,-71.04062,Condominium,Private room,2,85
42.35031,-71.12729,Apartment,Private room,2,51
42.28513,-71.14187,Apartment,Private room,1,40
42.36118,-71.12633,House,Private room,2,105
42.36032,-71.06722,Apartment,Entire home/apt,2,99
42.38647,-71.08237,Apartment,Entire home/apt,6,300
42.35135,-71.05791,Condominium,Entire home/apt,2,170
42.31473,-71.05138,Apartment,Private room,2,60
42.32909,-71.07171,Apartment,Private room,1,50
42.32233,-71.10394,Apartment,Entire home/apt,3,95
42.30856,-71.07909,Apartment,Entire home/apt,4,130
42.34621,-71.07452,Apartment,Private room,2,179
42.33382,-71.10277,Apartment,Entire home/apt,2,192
42.3601,-71.06725,Apartment,Entire home/apt,4,230
42.3595,-71.06891,Apartment,Entire home/apt,2,140
42.36042,-71.06856,Apartment,Entire home/apt,2,140
42.35893,-71.06684,Apartment,Entire home/apt,4,190
42.35874,-71.06909,Apartment,Entire home/apt,2,140
42.35993,-71.07014,Apartment,Entire home/apt,3,140
42.34708,-71.10501,Apartment,Entire home/apt,3,140
42.346,-71.10376,Apartment,Entire home/apt,2,130
42.34571,-71.10527,Apartment,Entire home/apt,3,140
42.34682,-71.10393,Apartment,Entire home/apt,4,160
42.34646,-71.10354,Apartment,Entire home/apt,4,150
42.38441,-71.07781,Apartment,Entire home/apt,2,200
42.34431,-71.08134,Apartment,Entire home/apt,3,150
42.34611,-71.07993,Apartment,Entire home/apt,3,160
42.34607,-71.07972,Apartment,Entire home/apt,3,175
42.34566,-71.07921,Apartment,Entire home/apt,3,155
42.3448,-71.08145,Apartment,Entire home/apt,3,175
42.34196,-71.07577,Apartment,Entire home/apt,2,100
42.34084,-71.077,Apartment,Entire home/apt,2,100
42.3406,-71.0769,Apartment,Entire home/apt,2,100
42.34235,-71.07721,Apartment,Entire home/apt,2,110
42.34083,-71.07577,Apartment,Entire home/apt,2,110
42.34214,-71.07527,Apartment,Entire home/apt,2,100
42.34232,-71.07612,Apartment,Entire home/apt,2,110
42.34129,-71.07572,Apartment,Entire home/apt,2,110
42.34194,-71.07718,Apartment,Entire home/apt,2,110
42.33979,-71.07593,Apartment,Entire home/apt,2,110
42.33806,-71.07635,Apartment,Entire home/apt,2,110
42.33969,-71.07597,Apartment,Entire home/apt,2,110
42.3399,-71.0775,Apartment,Entire home/apt,2,100
42.33826,-71.07774,Apartment,Entire home/apt,2,110
42.33931,-71.07594,Apartment,Entire home/apt,2,110
42.32101,-71.06847,Townhouse,Private room,3,95
42.3395,-71.07666,Apartment,Entire home/apt,2,110
42.3369,-71.04496,House,Private room,4,175
42.2734,-71.16492,Guest suite,Entire home/apt,4,170
42.32245,-71.10734,Boutique hotel,Hotel room,2,10000
42.34389,-71.0965,Apartment,Private room,1,175
42.38019,-71.0272,Apartment,Entire home/apt,6,200
42.31081,-71.06465,Apartment,Entire home/apt,2,150
42.33641,-71.04891,Condominium,Entire home/apt,6,299
42.35071,-71.12739,Apartment,Private room,1,40
42.31285,-71.06257,Apartment,Private room,2,65
42.36773,-71.03395,Condominium,Entire home/apt,3,109
42.35739,-71.06155,Condominium,Entire home/apt,3,164
42.24886,-71.12619,Townhouse,Private room,2,60
42.3568,-71.13804,Apartment,Entire home/apt,6,279
42.35696,-71.13801,Apartment,Entire home/apt,8,279
42.38543,-71.00865,Apartment,Entire home/apt,6,170
42.32347,-71.10673,Apartment,Entire home/apt,6,150
42.31732,-71.05199,House,Private room,2,50
42.34313,-71.09601,Condominium,Private room,2,99
42.38887,-71.00674,Condominium,Entire home/apt,5,215
42.35966,-71.06879,Apartment,Entire home/apt,4,99
42.34892,-71.13428,Apartment,Private room,2,50
42.35275,-71.06324,Apartment,Entire home/apt,4,299
42.31315,-71.05766,Apartment,Private room,2,50
42.36105,-71.06979,Condominium,Entire home/apt,2,179
42.35994,-71.06395,Apartment,Entire home/apt,2,223
42.35814,-71.06571,Apartment,Entire home/apt,2,153
42.35315,-71.07683,Condominium,Entire home/apt,2,150
42.30063,-71.05052,House,Private room,2,50
42.33465,-71.08287,Apartment,Entire home/apt,4,350
42.34849,-71.09005,Apartment,Entire home/apt,2,172
42.28245,-71.07224,Apartment,Entire home/apt,4,80
42.36331,-71.0626,Apartment,Private room,2,109
42.37602,-71.05057,Houseboat,Entire home/apt,4,275
42.34885,-71.09032,Apartment,Entire home/apt,2,196
42.2828,-71.06629,Condominium,Private room,2,60
42.31727,-71.09638,Apartment,Entire home/apt,3,65
42.35135,-71.08342,Apartment,Entire home/apt,2,136
42.31555,-71.09971,Apartment,Private room,1,42
42.34998,-71.04767,Apartment,Entire home/apt,4,350
42.35864,-71.128,Condominium,Private room,2,200
42.36323,-71.06428,Apartment,Entire home/apt,4,270
42.28995,-71.05415,Apartment,Entire home/apt,4,140
42.35166,-71.06464,Apartment,Entire home/apt,4,399
42.3598,-71.06569,Apartment,Private room,1,134
42.3414,-71.14817,Apartment,Private room,2,69
42.27714,-71.14021,Guest suite,Entire home/apt,4,90
42.33694,-71.15174,Apartment,Private room,2,100
42.32996,-71.09384,Condominium,Entire home/apt,4,250
42.30666,-71.10378,Apartment,Entire home/apt,10,1490
42.30634,-71.10446,Apartment,Entire home/apt,10,1490
42.30829,-71.10498,Apartment,Entire home/apt,10,1490
42.30761,-71.10542,Apartment,Entire home/apt,20,1999
42.33167,-71.04858,Condominium,Entire home/apt,2,115
42.35988,-71.06506,Apartment,Entire home/apt,2,208
42.34884,-71.06685,Apartment,Entire home/apt,4,180
42.35156,-71.04583,Apartment,Entire home/apt,2,250
42.33934,-71.14689,Apartment,Entire home/apt,4,185
42.3491,-71.06088,Apartment,Entire home/apt,4,149
42.33766,-71.10048,Apartment,Shared room,1,105
42.35531,-71.16502,House,Private room,2,79
42.34349,-71.07184,Apartment,Entire home/apt,4,150
42.3142,-71.08256,Apartment,Entire home/apt,2,75
42.35121,-71.14024,Apartment,Entire home/apt,6,399
42.35028,-71.04586,Apartment,Entire home/apt,4,299
42.33574,-71.15156,Apartment,Private room,1,40
42.31392,-71.06115,House,Private room,2,55
42.33755,-71.07566,Condominium,Entire home/apt,6,200
42.35853,-71.05526,Apartment,Entire home/apt,4,204
42.33587,-71.08441,Townhouse,Private room,3,114
42.34918,-71.06925,Apartment,Entire home/apt,4,300
42.3425,-71.0967,Apartment,Entire home/apt,2,188
42.35538,-71.16359,House,Private room,2,79
42.36562,-71.03577,Condominium,Entire home/apt,4,179
42.36016,-71.06406,Apartment,Entire home/apt,2,210
42.28107,-71.07686,House,Private room,2,85
42.34917,-71.09474,Apartment,Entire home/apt,12,987
42.34731,-71.08978,Condominium,Entire home/apt,2,120
42.26012,-71.09791,Condominium,Entire home/apt,5,175
42.35098,-71.1465,Apartment,Entire home/apt,4,150
42.36475,-71.06238,Apartment,Entire home/apt,2,193
42.3532,-71.12753,Condominium,Entire home/apt,4,269
42.35205,-71.0595,Apartment,Entire home/apt,4,199
42.31627,-71.06812,Guest suite,Entire home/apt,2,105
42.30554,-71.11759,House,Entire home/apt,8,165
42.28369,-71.04821,House,Private room,2,49
42.36025,-71.06859,Apartment,Entire home/apt,4,175
42.35886,-71.06874,Apartment,Entire home/apt,2,75
42.35223,-71.06446,Apartment,Private room,2,149
42.3321,-71.11267,Apartment,Entire home/apt,5,259
42.32995,-71.04157,Condominium,Private room,2,86
42.35405,-71.07472,Apartment,Entire home/apt,1,300
42.31502,-71.05322,Apartment,Private room,2,60
42.32187,-71.10226,Apartment,Private room,1,70
42.34201,-71.04936,Apartment,Entire home/apt,2,202
42.32546,-71.08372,House,Private room,2,75
42.34146,-71.09456,Apartment,Entire home/apt,6,225
42.38205,-71.02897,Apartment,Entire home/apt,5,149
42.35931,-71.06447,Apartment,Entire home/apt,2,244
42.35951,-71.06504,Apartment,Entire home/apt,2,251
42.35724,-71.05024,Apartment,Entire home/apt,2,175
42.37069,-71.03466,Apartment,Private room,2,65
42.35077,-71.13765,Townhouse,Private room,2,65
42.39037,-71.00263,Condominium,Entire home/apt,2,110
42.32816,-71.05803,Condominium,Entire home/apt,3,145
42.35376,-71.07449,Apartment,Entire home/apt,6,300
42.32598,-71.0751,Apartment,Private room,2,65
42.25399,-71.12673,Apartment,Entire home/apt,5,125
42.34585,-71.08533,Apartment,Entire home/apt,7,291
42.36007,-71.06521,Apartment,Entire home/apt,2,249
42.35999,-71.06323,Apartment,Entire home/apt,2,243
42.34222,-71.16798,House,Private room,1,255
42.33231,-71.11093,Apartment,Entire home/apt,5,245
42.3429,-71.08237,Apartment,Entire home/apt,2,120
42.36414,-71.06922,Apartment,Entire home/apt,2,196
42.35798,-71.05343,Apartment,Entire home/apt,4,266
42.28701,-71.05263,Condominium,Private room,3,64
42.33556,-71.04459,House,Private room,3,150
42.35098,-71.04936,Apartment,Entire home/apt,3,230
42.334,-71.10345,Apartment,Entire home/apt,10,399
42.33962,-71.05563,Condominium,Private room,2,81
42.32212,-71.08738,Apartment,Private room,1,65
42.32178,-71.06027,Apartment,Entire home/apt,8,300
42.27494,-71.13682,House,Private room,2,45
42.34881,-71.09005,Apartment,Private room,2,105
42.31311,-71.12774,House,Private room,4,85
42.3509,-71.0437,Apartment,Entire home/apt,5,359
42.26336,-71.10225,House,Private room,3,65
42.25376,-71.13857,House,Private room,2,50
42.33912,-71.15943,Apartment,Entire home/apt,7,260
42.30667,-71.07857,Apartment,Entire home/apt,6,189
42.34278,-71.07295,Apartment,Entire home/apt,3,150
